Zkscan1,Lrrfip2
Zkscan1,Hoxa11
Zkscan1,Zfp790
Foxj3,Foxa3
Foxj3,Ccar2
Foxj3,Ss18l1
Itgb3bp,Zfhx4
Itgb3bp,Myrf
Itgb3bp,Hoxd8
Itgb3bp,Foxj1
Itgb3bp,Zfp457
Zfp709,Twist2
Zfp709,E2f8
Zfp709,Six2
Zfp709,Zfp853
Zfp709,Zfp626
Zfp709,Zfp689
Zfp709,T
Zfp709,Nelfe
Zfp709,Hoxa6
Zfp709,Zfp27
Nfxl1,Hist1h1e
Nfxl1,Tfec
Nfxl1,Hhex
Nfxl1,Cks1b
Nfxl1,Hist1h1b
Nfxl1,Lyl1
Nfxl1,Foxm1
Nfxl1,Brca2
Nfxl1,Lbx1
Nfxl1,Phf2
Nfxl1,Pou2f2
Nfxl1,Myog
Nfxl1,Cbfb
Nfxl1,Hmga2
Nfxl1,Hoxd10
Nfxl1,Pcgf5
Nfxl1,Max
Nfxl1,Eya3
Nfxl1,Srrt
Nfxl1,Zfp770
Nfxl1,Pan2
Nfxl1,Ube2l3
Asxl2,Zfp691
Asxl2,Hhex
Asxl2,Klf7
Asxl2,Ncoa3
Asxl2,Ski
Asxl2,Zscan26
Asxl2,Meis1
Asxl2,Irf8
Asxl2,Jmjd1c
Asxl2,Rel
Asxl2,Rbpjl
Asxl2,Mef2a
Asxl2,Nfat5
Asxl2,Kat6a
Asxl2,Rfx1
Asxl2,Arid4b
Asxl2,Spic
Asxl2,Etv6
Asxl2,Hsf2
Asxl2,Zfp748
Emx2,Sox9
Emx2,Lhx2
Emx2,Tsc22d4
Emx2,Gli3
Emx2,Nfia
Emx2,Sall2
Emx2,Sox2
Emx2,Prdm16
Emx2,Srebf1
Emx2,Rfx4
Emx2,Hes5
Emx2,Tcf7l2
Emx2,Tsc22d3
Emx2,Klf15
Emx2,Sox21
Emx2,Pax6
Emx2,Etv4
Emx2,Tead1
Emx2,Pou2f1
Emx2,Foxo1
Emx2,Trps1
Emx2,Trp63
Emx2,Pou3f4
Emx2,Mtl5
Emx2,Zkscan3
Emx2,Pou3f3
Emx2,Grhl1
Emx2,Zhx3
Emx2,Ccnl1
Emx2,Trp73
Emx2,Arid5a
Emx2,Sall3
Emx2,Tle1
Emx2,Nr1d1
Emx2,Rb1
Emx2,Trp53inp1
Emx2,Ppara
Emx2,2610008E11Rik
Emx2,Hsf3
Emx2,Bmyc
Emx2,Dmrt3
Emx2,Fads1
Emx2,Kdm3a
Emx2,Zfp438
Tfap2c,Gm5926
Tfap2c,Zscan4c
Tfap2c,Tbx19
Tfap2c,Foxn1
Tfap2c,Ikzf3
Tfap2c,Dmrt1
Tfap2c,Ntn4
Tfap2c,Rfx2
Tfap2c,Aire
Tfap2c,Mafk
Tfap2c,Sox30
Tfap2c,Tbx5
Tfap2c,Rfx8
Tfap2c,Cdc14b
Tfap2c,Lbx1
Tfap2c,Taf6
Gm3854,Dmrt3
Gm3854,Ebf3
Gm3854,Sfmbt1
Gm3854,Xrcc6
Gm3854,Tfb2m
Gm3854,Obox1
Gm3854,Foxa1
Cxxc1,Chek2
Cxxc1,Zfp92
Cxxc1,Zik1
Cxxc1,Ccar2
Cxxc1,Tfcp2
Cxxc1,Hinfp
Cxxc1,Mxi1
Cxxc1,Ovol1
Insr,Foxf2
Insr,Erg
Insr,Foxq1
Insr,Tbx1
Insr,Lef1
Insr,Sox7
Insr,Sox18
Insr,Foxl2
Insr,Epas1
Insr,Zfp217
Insr,Sox17
Insr,Klf2
Insr,Klf4
Insr,Rbl1
Insr,Acvrl1
Insr,Ets1
Insr,Gata2
Insr,Lmo2
Insr,Mecom
Insr,Wwtr1
Insr,Meox1
Insr,Slc39a8
Insr,Irf2
Insr,Elk3
Insr,Cbfa2t3
Insr,Aff1
Insr,Irf9
Insr,Maff
Insr,Hesx1
Insr,Lpin1
Insr,Hmgb2
Insr,Tcf3
Insr,Nr1h2
Insr,Klf11
Insr,Nfic
Insr,A530054K11Rik
Insr,Tmpo
Insr,Ralgapa1
Pou3f2,Rorb
Pou3f2,Sox9
Pou3f2,Lhx2
Pou3f2,Rfx4
Pou3f2,Dmd
Pou3f2,Prdm16
Pou3f2,Tsc22d4
Pou3f2,Pou3f3
Pou3f2,Neurod1
Pou3f2,Zfp280c
Pou3f2,Hes5
Pou3f2,Etv4
Pou3f2,Bhlhe40
Pou3f2,Sox2
Pou3f2,Kdm3a
Pou3f2,Trps1
Pou3f2,Sox21
Pou3f2,Gli3
Pou3f2,Pou2f1
Pou3f2,Nr1d1
Pou3f2,Kmt2c
Pou3f2,Sall3
Pou3f2,Cux2
Pou3f2,Zfp703
Pou3f2,Lmo4
Pou3f2,Prrx1
Pou3f2,Rfx3
Pou3f2,Tsc22d3
Pou3f2,Tcf7l2
Pou3f2,Pou3f4
Pou3f2,Srebf1
Pou3f2,Neo1
Pou3f2,Ccnl1
Pou3f2,Klf15
Pou3f2,Glis3
Pou3f2,Mbtd1
Pou3f2,Ncor1
Pou3f2,Otx1
Pou3f2,Hlf
Pou3f2,Rb1
Pou3f2,Fads1
Pou3f2,Pax6
Pou3f2,Zkscan3
Pou3f2,Gli2
Spib,H1fnt
Spib,Barhl1
Spib,Hoxd1
Tbx3,Tbx2
Tbx3,Epas1
Tbx3,Sox17
Tbx3,Eng
Tbx3,Klf2
Tbx3,Sox18
Tbx3,Ets1
Tbx3,Foxf2
Tbx3,Ebf1
Tbx3,E2f7
Tbx3,Acvrl1
Tbx3,Foxc1
Tbx3,Smad3
Tbx3,Klf4
Tbx3,Lef1
Tbx3,Foxq1
Tbx3,Tbx15
Tbx3,Slc39a8
Tbx3,Foxd1
Tbx3,Notch3
Tbx3,Stat6
Tbx3,Hic1
Tbx3,Wwtr1
Tbx3,Heyl
Tbx3,Ybx1
Tbx3,Wtip
Tbx3,Limd1
Tbx3,Zic1
Tbx3,Nr1h2
Tbx3,Tsc22d1
Tbx3,Foxf1
Tbx3,Sox7
Tbx3,Bcl3
Tbx3,Irf7
Tbx3,Ntn4
Tbx3,Irf9
Tbx3,Nr2f6
Tbx3,Tcf7
Tbx3,Foxs1
Tbx3,Stat1
Tbx3,Cebpb
Tbx3,Mecom
Tbx3,Ptp4a3
Rax,9430076C15Rik
Rax,Zfp128
Rax,Zfp595
Rax,Zc3h8
Rax,Zfp952
Rax,Zfp112
Rax,Zfp146
Rax,Foxd4
Taf1,Maff
Taf1,Hand2
Taf1,Zfp354b
Csrnp2,Zfp40
Csrnp2,Nup133
Csrnp2,Nlk
Csrnp2,Sra1
Csrnp2,Kat6a
Csrnp2,Rbpjl
Csrnp2,Pparg
Zfp319,Pou5f1
Zfp319,Duxbl1
Zfp319,Irx1
Zfp319,Prkcq
Zfp319,Elf5
Zfp319,Dmrtb1
Zfp319,Sap130
Zfp319,Rnf6
Zfp319,Actr5
Zfp319,Pax8
Zfp319,Zfp62
Zfp319,Taf5l
Zfp319,Zfp74
Zfp319,Bsx
Zfp319,Zkscan6
Mnx1,Foxn4
Mnx1,Sohlh1
Mnx1,Crebl2
Mnx1,Aire
Zfp110,Tfeb
Zfp110,Tcea3
Zfp110,Nkx6-2
Zfp110,Rel
Zfp110,Tgif2
Zfp110,Rorc
Zfp110,Crebrf
Zfp110,Zfp869
Trp73,Lhx1
Trp73,Lhx5
Trp73,Barhl2
Trp73,Ebf3
Trp73,Dach1
Trp73,Lmx1a
Trp73,Pou6f2
Trp73,Sox4
Trp73,Mesp2
Trp73,Dmrt3
Trp73,Eomes
Trp73,Emx2
Trp73,Dnase1l2
Trp73,Smad1
Trp73,Hdac10
Trp73,Rfx8
Trp73,Lhx9
Trp73,Phf20
Trp73,Pfdn5
Trp73,Tfap4
Trp73,Rcor3
Trp73,Pan2
Trp73,Tbp
Trp73,Zfp119b
Trp73,Rps6ka5
Trp73,Sox30
Trp73,Yeats4
Trp73,A430033K04Rik
Trp73,E2f4
Trp73,9430076C15Rik
Trp73,Zfp949
Mta1,Elk4
Mta1,Zscan10
Mta1,Zbtb4
Mta1,Pml
Mta1,Khsrp
Mta1,Phf20l1
Mta1,Eya3
Arid3a,Ascl2
Arid3a,Ikzf1
Arid3a,Batf
Arid3a,Elmsan1
Arid3a,Mkl1
Arid3a,Zfp426
Arid3a,Spic
Arid3a,Tfdp2
Arid3a,Zfp59
Arid3a,Tfec
Arid3a,Rnf141
Arid3a,Zfp568
Arid3a,Obox6
Arid3a,Crxos
Arid3a,Hmga2
Tmpo,Foxf2
Tmpo,Foxl2
Tmpo,Zic3
Tmpo,Tal1
Tmpo,Sox7
Tmpo,Hmgb2
Tmpo,Insr
Tmpo,Tcf12
Tmpo,Rbl1
Tmpo,Gsx1
Tmpo,Elf4
Tmpo,Foxd2
Tmpo,Snai2
Ppara,Sox9
Ppara,Srebf1
Ppara,Lhx2
Ppara,Nfia
Ppara,Tcf7l2
Ppara,Klf15
Ppara,Tfcp2l1
Ppara,Gli3
Ppara,Rfx4
Ppara,Etv4
Ppara,Zic5
Ppara,Pax6
Ppara,Pou2f1
Ppara,Trps1
Ppara,Tgif1
Ppara,Gli2
Ppara,Sp1
Ppara,Nr1d1
Ppara,Neo1
Ppara,Sox13
Ppara,Tle1
Ppara,Emx2
Ppara,Fads1
Ppara,Aebp1
Ppara,Gm4924
Ppara,Trp53inp1
Ppara,D3Ertd254e
Pcgf6,Sox10
Pcgf6,Olig2
Pcgf6,Pou3f1
Pcgf6,Yeats2
Pcgf6,Sms
Pcgf6,Ascl1
Pcgf6,E2f2
Pcgf6,Gm32687
Pcgf6,Fubp1
Pcgf6,Zfp219
Pcgf6,Taf1d
Pcgf6,Etv2
Pcgf6,Mrgbp
Pcgf6,Smad9
Pcgf6,Zfp641
Pcgf6,Lrrfip1
Pcgf6,Myt1
Pcgf6,Sox3
Pcgf6,Ahctf1
Pcgf6,Sohlh2
Pcgf6,Zfp746
Pcgf6,Tgfbrap1
Pcgf6,Ttf2
Zfp59,Zfp51
Zfp59,Elmsan1
Zfp59,Phf19
Zfp59,Gm20795
Zfp59,Arid3a
Zfp59,Rnf141
Zfp59,Daxx
Zfp59,Ascl2
Zfp59,Usf1
Zfp59,Zfp426
Zfp59,Pa2g4
Zfp59,Sfmbt1
Zfp59,9130023H24Rik
Zfp59,Lmx1b
Shh,Esrrg
Shh,Casz1
Shh,Zfp541
Shh,Scrt1
Shh,Zfp689
Shh,Gsx1
Shh,Apbb3
Shh,Sfmbt2
Shh,Myf5
Shh,Nfe2l3
Shh,Pus1
Trp53inp1,Nfia
Trp53inp1,Klf15
Trp53inp1,Tcf7l2
Trp53inp1,Limd1
Trp53inp1,Ccnl1
Trp53inp1,Tfap2a
Trp53inp1,Msx1
Trp53inp1,Ajuba
Trp53inp1,Foxr2
Trp53inp1,Emx2
Trp53inp1,Prrx2
Trp53inp1,AI987944
Trp53inp1,Ppara
Trp53inp1,Foxd2
Trp53inp1,Smad5
Trp53inp1,Zfp438
Trp53inp1,Ep300
Trp53inp1,Hoxa9
Trp53inp1,Myc
Foxp1,Mkl2
Foxp1,Neurod6
Foxp1,Satb2
Foxp1,Hivep2
Foxp1,Neurod2
Foxp1,Rorb
Foxp1,Lmo4
Foxp1,Mef2c
Foxp1,Tbr1
Foxp1,Nlk
Foxp1,Klf9
Foxp1,Neurod1
Foxp1,Egr1
Foxp1,Ovol2
Foxp1,Hmgb1
Foxp1,Chn1
Foxp1,Ssbp3
Foxp1,Klf10
Foxp1,Celsr2
Foxp1,Hlf
Foxp1,Bhlhe22
Foxp1,Emx1
Foxp1,Zbtb7a
Foxp1,Cux2
Foxp1,Atl1
Foxp1,Srebf2
Foxp1,Mef2d
Foxp1,Nfix
Foxp1,Zfp703
Foxp1,Nr4a1
Foxp1,Arntl
Foxp1,Mpp2
Foxp1,Pgr
Foxp1,Ing2
Foxp1,Smad3
Foxp1,Atxn1
Foxp1,Cbfa2t3
Foxp1,Jdp2
Foxp1,Atoh7
Foxp1,Bhlhe40
Foxp1,Ldb2
Foxp1,Hcfc2
Foxp1,Apbb1
Foxp1,Mapt
Foxp1,Sbno1
Foxp1,Gatad2b
Foxp1,Zfpm1
Foxp1,Kmt2a
Foxp1,Klf6
Foxp1,Mtf2
Plag1,Asxl1
Plag1,Zfp810
Plag1,Dach2
Plag1,L3mbtl1
Plag1,Hnf1a
Plag1,Zfp382
Gsc,Zfp473
Sbno2,Hist1h1e
Sbno2,Batf3
Sbno2,Rfx5
Sbno2,Phf2
Sbno2,Tbx6
Sbno2,Tfe3
Zfp280b,E2f2
Zfp280b,Elf5
Zfp280b,Ttf2
Zfp280b,Tle6
Zfp280b,Foxk1
Zfp280b,Pou5f2
Zfp280b,Ntn3
Zfp280b,Scmh1
Zfp280b,Ikzf5
Zfp280b,Zfp647
Zfp280b,Zfp961
Zfp280b,Zfp39
Pou5f1,Crxos
Pou5f1,Tfap2e
Pou5f1,Creb3l1
Pou5f1,Lmx1a
Pou5f1,Spp1
Pou5f1,Zfp319
Pou5f1,Pou2f2
Pou5f1,Zfp819
Pou5f1,E2f7
Pou5f1,Mum1
Pou5f1,Zfp473
Pou5f1,Onecut3
Pou5f1,Zscan21
Pou5f1,Zfp689
Pou5f1,Gm21964
Pou5f1,Lin54
Pou5f1,Fosl1
Pou5f1,Hoxd11
Pou5f1,Ovol3
Ets1,Sox18
Ets1,Klf2
Ets1,Eng
Ets1,Lef1
Ets1,Foxq1
Ets1,Acvrl1
Ets1,Epas1
Ets1,Klf4
Ets1,Sox17
Ets1,Zic3
Ets1,Gata2
Ets1,Slc39a8
Ets1,Fli1
Ets1,Elk3
Ets1,Foxf2
Ets1,Lmo2
Ets1,Wwtr1
Ets1,Sox7
Ets1,Irf9
Ets1,Ctnnb1
Ets1,Meox1
Ets1,Tal1
Ets1,Erg
Ets1,Jun
Ets1,Tbx3
Ets1,Mecom
Ets1,Tcf7
Ets1,Tsc22d1
Ets1,Hes1
Ets1,Tbx1
Ets1,Klf6
Ets1,Zfp36
Ets1,Foxl2
Ets1,Hlx
Ets1,Foxc1
Ets1,Ybx1
Ets1,Hhex
Ets1,Cebpd
Ets1,Notch4
Ets1,Ebf1
Ets1,Hmg20b
Ets1,Irf7
Ets1,Hic1
Ets1,Insr
Ets1,Stat1
Ets1,Tbx4
Ets1,Foxf1
Ets1,Irf1
Ets1,Mier1
Ets1,Nfe2l2
Myog,Tle6
Myog,Rara
Myog,Trerf1
Myog,Nfxl1
Myog,Zfp82
Myog,Zfp93
Myog,Pan2
Myog,Crebrf
Myog,Zfp13
Myog,Zfp513
Myog,Irx1
Myog,Kdm1a
Myog,Rxrg
Myog,Ctr9
Myog,Nrbf2
Myog,Spin2c
Myog,Pspc1
Myog,Zfp617
Cds1,Chn1
Cds1,Mef2c
Cds1,Hivep2
Cds1,Etv5
Cds1,Bhlhe40
Cds1,Mlf2
Cds1,Nlk
Cds1,Neurod2
Cds1,Apbb1
Cds1,Atl1
Cds1,Celsr2
Cds1,Pou3f1
Cds1,Neurod1
Cds1,Tcf25
Cds1,Emx1
Cds1,Bhlhe22
Cds1,Cux2
Cds1,Nr4a1
Cds1,Fezf2
Cds1,Ldb2
Cds1,Zbtb7a
Cds1,Klf10
Cds1,Senp2
Cds1,Jdp2
Cds1,Ing2
Cds1,Emb
Cds1,Egr2
Cds1,Atf6
Cds1,Zfp703
Cds1,Mpp2
Cds1,Mef2d
Cds1,Mapk14
Cds1,Npas2
Cds1,Meis2
Cds1,Sbno1
Cds1,Csrnp3
Cds1,Parp1
Cds1,Mapk8ip1
Cds1,Znfx1
Cds1,Supt5
Tcf7,Eng
Tcf7,Klf2
Tcf7,Gata2
Tcf7,Sox18
Tcf7,Foxq1
Tcf7,Sox17
Tcf7,Klf4
Tcf7,Lef1
Tcf7,Slc39a8
Tcf7,Acvrl1
Tcf7,Sox7
Tcf7,Ets1
Tcf7,Epas1
Tcf7,Foxf2
Tcf7,Wwtr1
Tcf7,Fli1
Tcf7,Ctnnb1
Tcf7,Lmo2
Tcf7,Tbx1
Tcf7,Elk3
Tcf7,Zic3
Tcf7,Msx1
Tcf7,Tsc22d1
Tcf7,Irf9
Tcf7,Ybx1
Tcf7,Jund
Tcf7,Stat6
Tcf7,Irf7
Tcf7,Foxf1
Tcf7,Glmp
Tcf7,Klf6
Tcf7,Snai2
Tcf7,Tbx3
Tcf7,Irf1
Tcf7,Tbx4
Tcf7,Hdac1
Tcf7,Sp3
Tcf7,Hbp1
Tcf7,Rorc
Tcf7,Alx3
Tcf7,Meox1
Tcf7,Rela
Dlx1,Tcf4
Dlx1,Dlx2
Dlx1,Bex1
Dlx1,Prox1
Dlx1,Npas1
Dlx1,Dlx5
Dlx1,Nr2e1
Dlx1,Nr2f2
Dlx1,Vax1
Dlx1,Ncoa1
Dlx1,Hap1
Dlx1,Bex2
Dlx1,Atf4
Dlx1,Morf4l2
Dlx1,Zbtb16
Dlx1,Npas3
Dlx1,Wnt5a
Dlx1,Grip1
Dlx1,Arx
Dlx1,Cited2
Dlx1,Hint1
Dlx1,Hmgb3
Dlx1,Hdac9
Dlx1,Sox1
Dlx1,Zfp57
Dlx1,Nr3c2
Dlx1,Scx
Dlx1,Dlx6
Dlx1,Sall1
Dlx1,Maf
Dlx1,Pbx3
Dlx1,Dach2
Dlx1,Sms
